nome,altura,largura,profundidade,peso,image_url,L_imagem,predict
Cadeira de Escritório Esteirinha Tela 3303 Baixa Pret,92.0,56.0,65.0,4.0,https://product-hub-prd.madeiramadeira.com.br/3381454/images/fdcfd0b4-9f3b-4a14-a3ef-2355d922bd8c39721412cadeiradeescritorioesteirinhatela3303baixapreta95535341600x600.jpg,239970751,32
Cadeira Office BW VIP 11VI: Branca e Preta Branco/Pre,113.0,60.0,50.0,15.0,https://product-hub-prd.madeiramadeira.com.br/991679159/images/880a5ed7-fbd3-4ad5-86e9-91ea827685d7c6af4136444f1ae4fcd120b98c.png,0,10
Cadeira de Escritório Executiva com Braços Rj Cor Ver,37.0,46.0,42.0,8.0,https://product-hub-prd.madeiramadeira.com.br/4302965/images/8a8054b9-c0b1-4014-bbcf-2faddaca6f4f39307357cadeiradeescritorioexecutivacombracorjcorverdecebrj174c665541357x600.jpg,116560022,84
Cadeira Executiva Tela London Com Braços Reguláveis <,127.0,81.0,51.0,12.0,https://product-hub-prd.madeiramadeira.com.br/63349673/images/c36e36ba-6094-4ca7-9d88-4b7059bff9cd6860bde099a5d97ed5c688d925.jpg,1374053774,15
Cadeira Gamer Mx9 Giratória Preto/Vermelho Mymax Pret,122.0,71.0,71.0,22.0,https://product-hub-prd.madeiramadeira.com.br/4106537/images/7585269a-85a2-4b05-b07d-44b0b22f2b9552023764cadeiragamermx9giratoriapretovermelhomymax009180my74241600x600.jpg,219921098,76
Cadeira Office Base Cromada Com Rodizio Giratória Saa,84.0,111.0,53.0,14.0,https://product-hub-prd.madeiramadeira.com.br/487144188/images/7280cf80-0a7c-4885-8ba7-d3996a62414ad15117454254saarinenpreto1.jpg,917099265,58
Cadeira Giratória Charles Eames Esteirinha Couro Pu B,113.0,47.0,47.0,13.0,https://product-hub-prd.madeiramadeira.com.br/4327357/images/7df58e74-ab0b-46af-9f58-532e3e6f03a382451984cadeiragiratoriacharleseamesesteirinhacouropubranco11p101242081600x600.jpg,267247028,19
Cadeira Secretária Office Base Fixa - Preto Preto</h1,85.0,48.5,48.5,7.0,https://product-hub-prd.madeiramadeira.com.br/827068888/images/029504f7-7b9e-4917-a6c8-a71a77810acfd0026ba8standardresolution.jpg,697437927,57
Cadeira de Escritório Eames Esteirinha Baixa Fixa Tel,89.0,46.5,54.5,9.0,https://product-hub-prd.madeiramadeira.com.br/1021703/images/22572cb3-3f80-4af4-b563-a6a099bf2a2cafixatelameshbranca2831241.jpg,460156566,30
Cadeira Plástica Fixa A/E Preto Lara Preto</h1>,88.0,540.0,96.0,6.0,https://product-hub-prd.madeiramadeira.com.br/3392614/images/74ea7c3e-0ac0-4f7e-92fd-c66390c40a1880228929cadeiraplasticafixaaepretolaralr410pt52041600x600.jpg,235864173,89
Cadeira Escritório Presidente Base Cromada Giratória ,52.0,67.0,66.0,8.0,https://product-hub-prd.madeiramadeira.com.br/531496303/images/c4c2da38-bc01-4090-873b-94b43d3eca09789192713296630.jpg,623820697,12
Cadeira de Escritório Confort Base Giratória Branco</,100.0,66.0,53.0,10.0,https://product-hub-prd.madeiramadeira.com.br/2568837/images/2568837_03.png,0,10
Cadeira para Escritório Diretor com NR17 Genebra Frat,108.0,64.0,53.0,14.2,https://product-hub-prd.madeiramadeira.com.br/585763/images/585763_5.jpg,1038783050,65
Cadeira de Escritório Eames PC Office Transparente</h,92.0,56.0,57.5,6.13,https://product-hub-prd.madeiramadeira.com.br/848358/images/2285f7bb-c36d-4ecc-a229-2febaaaa6e53nsparente1685721894200zoom.jpg,1673812858,1
Cadeira Presidente em tela Detroit </h1>,200.0,200.0,200.0,9.0,https://product-hub-prd.madeiramadeira.com.br/279143645/images/b5d5dd2f-a47e-4715-8a8a-37a4ba28b0b87d6541c4f73da83eca86616460.jpg,642800504,63
Cadeira Presidente Brizza Tela - Back Plax - Base Sta,66.0,58.0,88.0,120.0,https://product-hub-prd.madeiramadeira.com.br/3668024/images/3642fccc-1104-4336-800d-710701298ef432659065cadeirapresidentebrizzatelabackplaxbasestandardbracos3dppplaxmetal37811telabackstand99331330x473.jpg,97381022,42
Cadeira Deise Preta Base em Madeira - Rivatti Móveis ,73.0,53.0,57.0,12.0,https://product-hub-prd.madeiramadeira.com.br/2562174/images/aae6c927-aba9-4cd3-a3f7-d9d2fa44b0ec24120499cadeiradeisepretabaseemmadeirarivattimoveissku39069531600x600.jpg,230521093,0
Cadeira Marelli Giratória 213 You Preta com Estrutura,90.0,63.0,64.8,14.0,https://product-hub-prd.madeiramadeira.com.br/4147637/images/ed353534-1535-4abe-be88-8c2c58d148f834853022cadeiramarelligiratoria213youpretacomestruturapreta3447200u113551600x600.jpg,243121374,68
Cadeira Escritório Giratória Esteirinha Eames Cinza <,96.0,56.0,61.0,9.4,https://product-hub-prd.madeiramadeira.com.br/516159522/images/8ba49f45-ec61-4409-acc7-2712a060aa6d68dd3922d51b8f565cb51332a2d703,672908631,61
Cadeira de Escritório Aproximação com Rodízios Daniel,82.0,52.0,52.0,6.0,https://product-hub-prd.madeiramadeira.com.br/720777/images/c3fd10fd-5554-4bd1-a727-172bbe518e6bfilmoveis1648673671200zoom.jpg,1508972237,95
Cadeira De Escritório Diretor Stripes Fixa Caramelo N,91.5,55.0,59.0,10.0,https://product-hub-prd.madeiramadeira.com.br/965607561/images/dc79d3e0-d722-4a1a-af0b-3666a0e24e3cstandardresolution.jpg,685825308,7
Cadeira Poltrona Alice com Rodinhas e Altura Reguláve,86.0,64.0,52.0,15.0,https://product-hub-prd.madeiramadeira.com.br/3259084/images/48f3502a-4ba2-40c9-947b-e79bd000ba49lavel10104231085051500x500.jpg,164718462,16
Cadeira de Escritório Giratória em Couro Eco Base Cro,97.0,50.0,45.0,15.52,https://product-hub-prd.madeiramadeira.com.br/730541/images/730541_1_amb.jpg,675170685,61
Cadeira Presidente Premium com Regulagem RPC Preta Pr,119.0,60.0,66.0,10.0,https://product-hub-prd.madeiramadeira.com.br/153815023/images/153815023_1_principal.jpg,825581778,78
Cadeira Mocho Giratória Sem Encosto </h1>,56.0,61.0,61.0,5.6,https://product-hub-prd.madeiramadeira.com.br/3013078/images/a36b91d6-268c-4d3c-aab8-5fb07b3bd93b11012859cadeiramochogiratoriasemencostoprd6bvvjrrhukzk31791600x600.jpg,225266334,0
Cadeira Executiva Giratória Para Escritório Brizza Te,58.0,44.0,69.0,14.0,https://product-hub-prd.madeiramadeira.com.br/240039467/images/962d704c-5ef0-4852-a545-f4e62baf6b3aregulagemalturanr17preta01.jpg,631850022,12
Poltrona Obeso sem Braços - Suporta até 400kg </h1>,96.0,67.0,84.0,10.0,https://product-hub-prd.madeiramadeira.com.br/492671653/images/1cfd2056-a580-4eed-96c7-6f1add85b3158202210ba417934a0153792ee6.jpg,2103950599,9
Cadeira Escritório Classic Presidente Vermelha Base C,120.0,62.0,65.0,15.0,https://product-hub-prd.madeiramadeira.com.br/3653581/images/f79fa634-5065-4ca8-9e76-87fd26eb4e1e41922641cadeiraclassicpresidentecomprealegre100nacionalvermelhosku149v28767101600x600.jpg,174539851,45
Cadeira Empilhável Fixa para Escritório Azul - Mastic,200.0,200.0,200.0,50.0,https://product-hub-prd.madeiramadeira.com.br/760303007/images/caf480b1-4ef3-4d6c-92b3-a177c6d3f16c1c7765336e5563151743539915.jpg,243116357,68
Cadeira Escritório Presidente Mola Luxo Monique Relax,125.0,60.0,68.0,3.0,https://product-hub-prd.madeiramadeira.com.br/199796595/images/f5a2787a-f1bc-4ce4-8903-33f99d286f5315124678136mlepreta1.jpg,976055197,33
Cadeira para Sala de Jantar Melissa Castanho/Preto</h,86.0,57.0,57.0,9.8,https://product-hub-prd.madeiramadeira.com.br/819781/images/db8085b1-39f4-435e-a025-281029c49c43anhopreto1674475546200zoom.jpg,1449934809,94
Cadeira de Escritório Fixa Aproximação 4 pés com Braç,111.0,88.0,66.0,4.0,https://product-hub-prd.madeiramadeira.com.br/768190223/images/53c943e6-f8f2-453b-9ffa-3e061b80eb0615112660833pretacombraco.png,0,10
Cadeira De Escritório Interlocutor Fixa Stripes Estei,91.5,55.0,59.0,18.0,https://product-hub-prd.madeiramadeira.com.br/236115657/images/60b4f513-fbb1-49c6-bcf1-104cc02dd729a9d5fb977229a67e1c486b8bee.jpg,745429965,69
Cadeira Presidente Poltrona para Escritório Giratória,88.0,66.0,58.0,14.0,https://product-hub-prd.madeiramadeira.com.br/990877443/images/e51800e9-2f78-4541-b69b-c35dc0947f85b30984d39040518697cadeira5.JPG,594694017,23
Cadeira Gamer X Fusion C.123 Azul</h1>,51.0,85.0,50.0,4.0,https://product-hub-prd.madeiramadeira.com.br/573908063/images/6786f860-3854-461e-a674-5df04fb0537agamerhomeofficepretoazul02.jpg,645774572,63
Kit 4 cadeiras de escritório preta Diretor Jadel Heal,93.0,57.0,58.0,8.25,https://product-hub-prd.madeiramadeira.com.br/989384465/images/909cb2ab-8fc5-41d0-9028-d04b90720123standardresolution.jpg,615479256,72
Cadeira com Rodízios Eames Office - Escritório - Inco,42.0,46.0,53.0,7.0,https://product-hub-prd.madeiramadeira.com.br/3804642/images/ee79eb39-8f38-443d-a3cb-35ad0d3a042alorcadeamoffinc7491600x600.jpg,264136786,19
Cadeira Presidente Office Mesh W-44C com Encosto de C,133.0,50.0,47.0,16.0,https://product-hub-prd.madeiramadeira.com.br/159691804/images/159691804_1.jpg,862177961,29
Cadeira de Escritório e Home Office para Obesos até 2,106.0,70.0,47.0,11.0,https://product-hub-prd.madeiramadeira.com.br/2729299/images/df097fb6-8554-44b1-8d21-c6396a13985583653841cadeiraparaescritorioehomeofficeparaobesosate200kgpretodo000003smplc156571535x600.jpg,180290535,45
Cadeira Giratoria Executiva Back System sem Braço </h,200.0,200.0,200.0,50.0,https://product-hub-prd.madeiramadeira.com.br/622514948/images/024fc063-0b24-418c-94a3-442ad1062c3336b00dcae0b23f151748635561.png,1397161807,60
Cadeira Office Spin Plus - Branca Branca</h1>,71.0,47.0,37.0,5.0,https://product-hub-prd.madeiramadeira.com.br/675441663/images/644ce836-c542-4f0f-bd00-f4536e43a3cestandardresolution.jpg,751148640,47
Cadeira para Escritório Presidente Office Lisboa Riva,124.0,63.0,61.0,3.0,https://product-hub-prd.madeiramadeira.com.br/114746422/images/2a0f86ea-67f3-4266-836b-3ca517053ae4veispreto1638385473200zoom.jpg,1469694471,8
Cadeira de Escritório Presidente Reclinável Kelter Kc,111.0,66.0,51.0,120.0,https://product-hub-prd.madeiramadeira.com.br/2663623/images/3ac89682-ec32-45a3-89c9-e49a50b1a3501aef218fdeed5305b83d7e039f.jpg,617982737,72
Cadeira Caixa Alta Secretária Couro Eco com Rodízios ,116.0,53.0,55.0,13.0,https://product-hub-prd.madeiramadeira.com.br/4422424/images/c7eb2282-4692-463e-9b55-6266f2d898b831349954cadeiracaixaaltasecretariacouroecobrancocomrodiziosag406t8552041600x600.jpg,252916593,46
Cadeira Secretaria Giratória sem braços J Serrano </h,200.0,200.0,200.0,50.0,https://product-hub-prd.madeiramadeira.com.br/311396980/images/8e9f2bd9-40fd-48de-81c1-2702892ad937e1ff3d567e15b0151748441626.png,1373301013,15
Cadeira de Escritório Fixa Cromada DAKAR – COR PRETO ,200.0,200.0,200.0,12.0,https://product-hub-prd.madeiramadeira.com.br/474340170/images/65e0452a-772a-4ef2-b2a0-9cf87fe86d36151377384392.png,1056702363,5
Cadeira Diretor Executiva em Couro PVC Branca Pelegri,51.0,48.0,84.0,8.0,https://product-hub-prd.madeiramadeira.com.br/1383024/images/67a0e3f8-7036-4746-b2be-b81fbf21dce079912615cadeiradiretorexecutivaemcouropvcbrancapelegrinpel601178986259853061600x600.jpg,264477460,19
Cadeira de Escritório Alta em Tela Mesh com Rodízios ,104.5,61.0,47.0,15.34,https://product-hub-prd.madeiramadeira.com.br/1022637/images/29f58362-6f3c-4f7c-a440-604bb188e29149180650cadeiraescritorioaltaemtelameshcomrodizios3303ordesign78985992217381600x600.jpg,253644663,46
Cadeira com Rodízios Stella Bona Vita Móveis Cinza/Pr,89.0,50.0,48.0,6.0,https://product-hub-prd.madeiramadeira.com.br/515292/images/6eb58873-9939-4257-b6be-6bc0ce7eb3b5oveis78986677708781600x600.jpg,250930427,46
Cadeira Presidente Pelegrin PEL-4209 em Couro Pu Pret,67.0,52.0,66.0,3.0,https://product-hub-prd.madeiramadeira.com.br/2149830/images/5cb1f476-d506-475c-b315-9754ec28ffff45651185cadeirapresidentepelegrinpel4209emcouropupreto79082706001861600x600.jpg,220643853,76
Cadeira de Escritório Giratória Wave com Encosto em T,92.0,46.0,50.0,13.0,https://product-hub-prd.madeiramadeira.com.br/3002026/images/a1d89190-b788-4f16-abff-ff66a1d1d17921561443cadeiraescritoriogiratoriawavecomencostoemtelacorrosaescuroppbrbasecromada79080966021971600x600.jpg,241369447,32
Cadeira Executiva Giratória Internauta Pt Courissimo ,65.0,65.0,60.0,13.0,https://product-hub-prd.madeiramadeira.com.br/4543430/images/ac192ca2-a4cc-4925-a750-45b4345d01db23698759cadeiraexecutivagiratoriainternautaptcourissimomarronnint800525marron102471600x600.jpg,230008350,0
Cadeira Caixa EXECUTIVA LISA com Braços Reguláveis – ,200.0,200.0,200.0,7.0,https://product-hub-prd.madeiramadeira.com.br/547064247/images/03e9f746-954b-4a39-ba43-ea91411d23ae151377419261.png,1108298067,55
Cadeira Elba Rodízio Madeirada Revestimento Fendi Fen,58.0,96.0,68.0,5.0,https://product-hub-prd.madeiramadeira.com.br/4829691/images/28b6b656-c69a-4c2d-afc3-1d659ff5a7db95012138cadeiraelbarodiziomadeiradarevestimentofendiordesign2047244107371600x600.jpg,256061763,46
Cadeira de Escritório Fixa Aproximação 4 Pés com Braç,88.0,47.0,53.5,12.0,https://product-hub-prd.madeiramadeira.com.br/94925512/images/134453b1-d837-4781-bc44-e629db3a7b648b7fa0a561180f2df3ed6dcfd6bfa99853ff8d20e7021a0ae9d0835622dc44d0.JPG,150686304,97
Cadeira Secretária Office Base Giratória - Preta Pret,94.0,48.5,48.5,7.0,https://product-hub-prd.madeiramadeira.com.br/595972540/images/b5c6cb14-5718-4846-aa4d-698aabf5d5cb9c0edd9fstandardresolution.jpg,695424045,57
Cadeira Office Fixa Esteirinha Tela Mesh 3303 Cinza</,89.0,54.5,46.5,13.0,https://product-hub-prd.madeiramadeira.com.br/1037937/images/2c976468-0f87-4d1c-a547-b153c9ab9dfb16180661cadeiraofficefixaesteirinhatelamesh3303ordesign78985992244561600x600.jpg,241537254,32
Cadeira Mocho Giratória com Encosto Fidler </h1>,61.0,61.0,89.0,11.0,https://product-hub-prd.madeiramadeira.com.br/3013061/images/9b6a71a9-5474-4301-8145-338901b6414392011579cadeiramochogiratoriacomencostofidlerprd8etqbs9wlqj6q1791600x600.jpg,236528985,89
Cadeira Presidente I-MOSCOU Cores:MARROM </h1>,58.5,68.0,36.0,17.0,https://product-hub-prd.madeiramadeira.com.br/341968061/images/5c7aae4c-8b8b-4752-809e-13e5aee1f9ea94315174284195moscoufrente.png,0,10
Cadeira Gamer Profissional Racer Luxo Couro:Preta e C,123.0,64.0,50.0,14.0,https://product-hub-prd.madeiramadeira.com.br/800815217/images/8e3b17a4-2dca-4793-8a5e-448736a95cdc932b21a31bc2070404c9ea4737.jpg,629354539,12
Cadeira Gamer MaxRacer Skilled Rosa Reclina 180 graus,118.0,84.0,68.0,14.0,https://product-hub-prd.madeiramadeira.com.br/2211189/images/3c6a8701-b8ff-46cd-bafc-8897e919339262760484cadeiramaxracerskilledrosasku6338121600x600.jpg,232197827,89
Cadeira Secretária em Abs Amarela PEL-C032A </h1>,85.0,32.0,111.0,10.0,https://product-hub-prd.madeiramadeira.com.br/1454043/images/d097f45c-0e8e-4350-aaf0-b6e9efc2df8687915850cadeirasecretariaemabsamarelapelc032a78986259808131600x600.jpg,252178682,46
Cadeira de Escritório Giratória com Apoio para Os Pés,124.0,80.0,67.0,6.0,https://product-hub-prd.madeiramadeira.com.br/2740045/images/cb6d6ad7-b7dc-404b-bbc2-b8b91fb074d739129460cadeiraparaescritoriogiratoriacomapoioparaospesmarromlmsby8436t3marrom07048317420151600x600.jpg,214110839,50
Cadeira Esteirinha Escritório Eames Tela Cinza </h1>,96.0,56.0,61.0,9.8,https://product-hub-prd.madeiramadeira.com.br/845122120/images/f272141c-d140-4b05-8afd-40511868cc4b7493c5b3b04090bb56721bfb68055e,0,10
Cadeira Executiva Back System Lisa c/ Braços reguláve,200.0,200.0,200.0,12.0,https://product-hub-prd.madeiramadeira.com.br/527752011/images/e36b9a22-d609-4703-9ba1-63ec8566651ca310b5ac0a723ff38d2207e1a7.jpg,651089886,28
Cadeira Eiffel Charles Eames Pés Palito Para Escritór,53.0,84.0,84.0,10.0,https://product-hub-prd.madeiramadeira.com.br/837878845/images/9a99ce9e-8910-4e35-aefa-5345382684b0f1fbb01eb7fff8c23105ee7bd1.jpg,338634879,40
Cadeira Gamer Sistema Relax Pelegrin PEL-3011 Preto/C,68.0,50.0,52.0,15.0,https://product-hub-prd.madeiramadeira.com.br/1964582/images/35da7b6b-2f1d-4eac-969c-ae2ee2f0c60f23970457cadeiragamersistemarelaxpelegrinpel3011pretaecinza78986259886591600x600.jpg,236187631,89
Cadeira Secretaria Fixa Pé Palito de Madeira Verniz P,80.0,50.0,50.0,4.0,https://product-hub-prd.madeiramadeira.com.br/960671875/images/674dd7d7-43a2-436b-b9ec-478c159dfd0apepalitoescolaescritorio01.jpg,693702705,57
Cadeira Presidente Giratória Plaxmetal Brizza Back co,84.0,111.0,88.0,11.0,https://product-hub-prd.madeiramadeira.com.br/3181606/images/d99a11ea-b6f9-47c3-a33a-752096c196d562681250cadeirapresidentegiratoriaplaxmetalbrizzabackcombraco3d306098803978451450x600.jpg,160362069,16
Cadeira Caixa Secretaria Bolt com Braço - Couro Sinte,84.0,84.0,58.0,7.0,https://product-hub-prd.madeiramadeira.com.br/136900485/images/f1398da9-5c3b-4038-a19b-2f9a6ae6581fariacao3003120170710185740.jpg,149708731,97
Cadeira Escritório Big Presidente Caramelo Mola Ensac,96.0,118.0,51.0,5.0,https://product-hub-prd.madeiramadeira.com.br/189798904/images/a64c4f3c-b18a-40f7-9043-05e5db665d188362f14d8885aa62621e1066f6.jpg,683431378,7
Cadeira Mocho Encosto Alto Giratória Couríssimo Preto,101.0,55.0,50.0,14.0,https://product-hub-prd.madeiramadeira.com.br/3392553/images/06ae1962-8076-49a8-b28b-99b13cd2dca435201812cadeiramochoencostoaltogiratoriacourissimopretopo301l19052041600x600.jpg,235559329,89
Cadeira Secretária Pé Sky Tecido Preto Preto</h1>,83.0,42.0,56.0,5.5,https://product-hub-prd.madeiramadeira.com.br/3392556/images/610e564b-55fb-453d-88ab-f097b19ce9ce80261236cadeirasecretariapeskytecidopretoag411s1052041600x600.jpg,234486874,89
Cadeira Giratória Zip L02 Executiva Ergonômica Escrit,78.0,58.0,54.0,14.6,https://product-hub-prd.madeiramadeira.com.br/1502056/images/df501f7e-1b8d-4507-ab38-b5b80b5c718891073461cadeiragiratoriazipexecutivaergonomicaescritoriosuedecinzalyamdecor79081440061371600x600.jpg,214497874,50
Mocho Giratório - Branco </h1>,48.0,36.0,40.0,5.65,https://product-hub-prd.madeiramadeira.com.br/2335983/images/4be6e6a3-66d5-45e1-8a17-140321108ea8de5870f93fa14d5db9025b0b3686917a69940352mochogiratoriobrancoprdcpfkqe7g1qv1f1791393x600.jpg,150078793,97
Cadeira Executiva Pé Sky Couríssimo Preto Ônix PRETO<,89.0,58.0,56.0,120.0,https://product-hub-prd.madeiramadeira.com.br/3392534/images/baf81a6f-dc97-46b5-a6a8-d64d9edc489d66202381cadeiraexecutivapeskycourissimopretoonixon310l19052041600x600.jpg,235345930,89
Cadeira Giratória Zip Executiva Ergonômica Escritório,78.0,58.0,54.0,14.6,https://product-hub-prd.madeiramadeira.com.br/1502060/images/1f23d166-8e2d-4b11-9067-b42afbaa776165073580cadeiragiratoriazipexecutivaergonomicaescritoriocourosinteticopretolyamdecor79081440060901600x600.jpg,210800663,50
Cadeira Para Escritório E Home Office Zara Base Girat,67.0,51.0,96.0,14.0,https://product-hub-prd.madeiramadeira.com.br/925051357/images/117acb89-d1f6-4760-8155-1f282768b5c20bb9e54d6596d60c69754x1063.jpg,474322396,75
Cadeira de Escritório New Ergon Presidente Ergonomica,120.0,68.0,52.0,22.0,https://product-hub-prd.madeiramadeira.com.br/3458759/images/d77e572f-74a0-44ea-ba80-195c25c5723397564572cadeiraescritorionewergonpresidenteergonomicacinzanewergcz6541600x600.jpg,250029914,46
Cadeira de Escritório com Base Cromada Prizi Dali - P,66.0,66.0,127.0,7.0,https://product-hub-prd.madeiramadeira.com.br/654795586/images/41f97b2c-de9d-4ff1-b1d5-0cd88fdc687fstandardresolution.jpg,657331346,28
Cadeira Diretor em Couro Pu Branca Pelegrin PEL-280 B,102.0,48.0,50.0,9.0,https://product-hub-prd.madeiramadeira.com.br/1434692/images/f3b2cbd4-7b30-40f3-ae93-fbcba12fae5832912693cadeiradiretoremcouropubrancapelegrinpel28078986259843851600x600.jpg,262591329,90
Cadeira Hidráulica Salão Barbeiro Pelegrin PEL-008A M,97.0,72.0,106.0,9.0,https://product-hub-prd.madeiramadeira.com.br/332113975/images/a5c93480-dbc0-4615-b1d6-0420c11cdcd8standardresolution.jpg,619486808,72
Cadeira Escritório Classic Presidente Caramelo Base C,120.0,62.0,65.0,15.0,https://product-hub-prd.madeiramadeira.com.br/3654340/images/56120562-feef-4a5f-9fa1-cbcd8b00c7a465921910cadeiraclassicpresidentecomprealegre100nacionalmarromamareladosku149v29367101600x600.jpg,238677701,32
Cadeira Empilhável Fixa para Escritório Verde - Masti,200.0,200.0,200.0,50.0,https://product-hub-prd.madeiramadeira.com.br/904306893/images/39bcc74e-a8b7-4bfe-a4d4-bdbb01f8b4bd206d926677d68a151743546384.jpg,225613185,0
Cadeira Diretor Pé Palito Braços Tecido Preto Preto</,91.0,67.0,53.0,9.0,https://product-hub-prd.madeiramadeira.com.br/3392487/images/22c1c6d5-7655-43cb-9786-f308f83d4e7758201281cadeiradiretorpepalitobracostecidopretoag212s1052041600x600.jpg,231154162,0
Cadeira Para Escritório E Home Office Zara Base Girat,68.0,51.0,96.0,14.0,https://product-hub-prd.madeiramadeira.com.br/826367486/images/870909f3-19c4-48b8-8d81-b2214535b1cc81919071683dbb9630722x1057.jpg,505222103,48
